temp_09.tif,temp_10.tif,temp_11.tif,temp_12.tif,temp_13.tif,prep_09.tif,prep_10.tif,prep_11.tif,prep_12.tif,prep_13.tif,spi_09,spi_10,spi_11,spi_12,spi_13,di_09,di_10,di_11,di_12,di_13,st_200_e,st_100_e,st_60_e,cl_13_e,cl_12_e,cl_11_e,cl_10_e,soc_0.tif,soc_10.tif,soc_30.tif,cl_09,st_0,st_30_e,total_carb,organic_ca,ra_ca_id,date,datafrom,so_cstock5,so_cstock30,so_cstock100,geometry
18.96883392,18.33525085,19.24400139,19.61375046,18.87450027,95.1158371,95.1158371,74.03916931,90.3457489,141.7154999,-0.34375,0.261944443,-1.846805573,-1.484861135,0.15291667,1.036805511,0.347222209,-4.139583111,-5.258749962,-1.116666675,6,6,6,37,176,176,61,2,2,1,61,9,6,0,1.39,132717,2010,NCSS,9.2435,55.461,184.87,"c(-84.540367126, 31.184589386)"
18.96883392,18.33525085,19.24400139,19.61375046,18.87450027,95.1158371,95.1158371,74.03916931,90.3457489,141.7154999,-0.34375,0.261944443,-1.846805573,-1.484861135,0.15291667,1.036805511,0.347222209,-4.139583111,-5.258749962,-1.116666675,6,6,6,37,176,176,176,2,2,1,61,9,6,0,0.92,132721,2010,NCSS,6.118,36.708,122.36,"c(-84.540779114, 31.184591293)"
18.96883392,18.33525085,19.24400139,19.61375046,18.87450027,95.1158371,95.1158371,74.03916931,90.3457489,141.7154999,-0.34375,0.261944443,-1.846805573,-1.484861135,0.15291667,1.036805511,0.347222209,-4.139583111,-5.258749962,-1.116666675,6,6,6,37,176,176,176,2,2,1,61,9,6,0,1.87,132716,2010,NCSS,12.4355,74.613,248.71,"c(-84.5405273439999, 31.18488884)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,141,141,143,3,3,1,74,9,9,0,0.5,135343,2015,NCSS,3.325,19.95,66.5,"c(-84.476280212, 31.185028076)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,141,3,2,2,141,9,9,0,3.68,135345,2015,NCSS,24.472,146.832,489.44,"c(-84.464500427, 31.1866798400001)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,3,2,2,142,9,9,0,0.9,135342,2015,NCSS,5.985,35.91,119.7,"c(-84.464607239, 31.1867332460001)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,141,4,2,1,142,9,6,0,1.28,135334,2015,NCSS,8.512,51.072,170.24,"c(-84.456001282, 31.187364578)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,2,2,1,141,9,6,0,0.23,135337,2015,NCSS,1.5295,9.177,30.59,"c(-84.454277039, 31.1904830930001)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,3,2,2,142,9,9,0,0.22,135338,2015,NCSS,1.463,8.778,29.26,"c(-84.456199646, 31.1919498440001)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,4,3,1,141,9,6,0,0.33,135332,2015,NCSS,2.1945,13.167,43.89,"c(-84.460296631, 31.19437027)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,3,3,1,142,9,6,0,4.45,135333,2015,NCSS,29.5925,177.555,591.85,"c(-84.4522628779999, 31.1945953370001)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,3,3,1,142,9,6,0,0.36,135336,2015,NCSS,2.394,14.364,47.88,"c(-84.457000732, 31.194862366)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,4,3,1,142,9,6,0,0.54,135335,2015,NCSS,3.591,21.546,71.82,"c(-84.4510803219999, 31.1949825290001)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,121,121,121,121,4,3,2,121,9,9,0,0.08,134890,2012,NCSS,0.532,3.192,10.64,"c(-84.466468811, 31.1960697170001)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,3,2,1,141,9,6,0,0.47,135323,2015,NCSS,3.1255,18.753,62.51,"c(-84.473342896, 31.1960830690001)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,143,142,142,4,3,2,141,9,6,0,0.23,135331,2015,NCSS,1.5295,9.177,30.59,"c(-84.4643020629999, 31.196269989)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,141,4,3,1,141,9,6,0,0.65,135330,2015,NCSS,4.3225,25.935,86.45,"c(-84.461997986, 31.1963195800001)"
18.95849991,18.3358345,19.26450157,19.61958504,18.89383507,88.56791687,88.56791687,67.24475098,84.65142822,132.8616638,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,141,141,2,2,1,142,9,9,0,0.08,135326,2015,NCSS,0.532,3.192,10.64,"c(-84.4916076659999, 31.1975135800001)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,143,142,142,4,3,2,143,9,6,0,1.86,135329,2015,NCSS,12.369,74.214,247.38,"c(-84.4673995969999, 31.19824028)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,3,4,1,141,9,6,0,5.36,135328,2015,NCSS,35.644,213.864,712.88,"c(-84.464698792, 31.202270508)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,5,5,1,142,9,6,0,0.3,135324,2015,NCSS,1.995,11.97,39.9,"c(-84.4697265629999, 31.208053589)"
18.9948349,18.3413353,19.29383469,19.62375069,18.90275002,85.13674927,85.13674927,67.35949707,86.16905212,132.5720825,-0.36388889,0.300138891,-1.71430552,-1.454999924,0.142777786,1.006944418,0.511666656,-3.902361155,-5.17388916,-1.151527762,6,6,6,142,142,142,142,4,4,1,142,9,9,0,0.17,135325,2015,NCSS,1.1305,6.783,22.61,"c(-84.468528748, 31.2103614810001)"
19.06350136,18.50100136,19.36775017,19.76258469,18.82383347,94.66208649,94.66208649,75.50158691,84.94582367,147.1084137,-0.461111128,0.711944461,-1.092361093,-1.421249986,0.536249995,1.17194438,2.213055611,-2.954999924,-4.952222347,-0.082777768,6,6,6,142,142,142,142,5,4,2,142,9,9,0,0.51,132725,2010,NCSS,3.3915,20.349,67.83,"c(-83.840606689, 31.412080765)"
19.06350136,18.50100136,19.36775017,19.76258469,18.82383347,94.66208649,94.66208649,75.50158691,84.94582367,147.1084137,-0.461111128,0.711944461,-1.092361093,-1.421249986,0.536249995,1.17194438,2.213055611,-2.954999924,-4.952222347,-0.082777768,6,6,6,142,142,176,142,5,4,2,142,9,9,0,0.65,132724,2010,NCSS,4.3225,25.935,86.45,"c(-83.840171814, 31.412130356)"
19.06350136,18.50100136,19.36775017,19.76258469,18.82383347,94.66208649,94.66208649,75.50158691,84.94582367,147.1084137,-0.461111128,0.711944461,-1.092361093,-1.421249986,0.536249995,1.17194438,2.213055611,-2.954999924,-4.952222347,-0.082777768,6,6,6,142,142,142,142,5,4,2,142,9,9,0,1.12,132726,2010,NCSS,7.448,44.688,148.96,"c(-83.841041565, 31.4121494290001)"
19.06350136,18.50100136,19.36775017,19.76258469,18.82383347,94.66208649,94.66208649,75.50158691,84.94582367,147.1084137,-0.461111128,0.711944461,-1.092361093,-1.421249986,0.536249995,1.17194438,2.213055611,-2.954999924,-4.952222347,-0.082777768,6,6,6,142,142,142,142,5,4,2,142,9,9,0,0.66,52733,2010,NCSS,4.389,26.334,87.78,"c(-83.840553284, 31.412322998)"
19.06350136,18.50100136,19.36775017,19.76258469,18.82383347,94.66208649,94.66208649,75.50158691,84.94582367,147.1084137,-0.461111128,0.711944461,-1.092361093,-1.421249986,0.536249995,1.17194438,2.213055611,-2.954999924,-4.952222347,-0.082777768,6,6,6,142,142,142,142,5,4,2,142,9,9,0,0.74,132723,2010,NCSS,4.921,29.526,98.42,"c(-83.840385437, 31.4124355320001)"
19.06350136,18.50100136,19.36775017,19.76258469,18.82383347,94.66208649,94.66208649,75.50158691,84.94582367,147.1084137,-0.461111128,0.711944461,-1.092361093,-1.421249986,0.536249995,1.17194438,2.213055611,-2.954999924,-4.952222347,-0.082777768,6,6,6,142,142,142,142,5,4,2,142,9,9,0,1.01,132727,2010,NCSS,6.7165,40.299,134.33,"c(-83.840812683, 31.412441254)"
19.06350136,18.50100136,19.36775017,19.76258469,18.82383347,94.66208649,94.66208649,75.50158691,84.94582367,147.1084137,-0.461111128,0.711944461,-1.092361093,-1.421249986,0.536249995,1.17194438,2.213055611,-2.954999924,-4.952222347,-0.082777768,6,6,6,142,142,142,142,5,4,2,142,9,9,0,0.75,132722,2010,NCSS,4.9875,29.925,99.75,"c(-83.840553284, 31.4127311710001)"
18.80283356,18.24550056,19.2029171,19.6071682,18.75725174,88.29966736,88.29966736,73.73007965,102.152565,137.0223389,-0.366388887,0.659166634,-1.293055534,-1.109722257,0.921666682,0.988611102,1.659999967,-3.177777767,-4.060138702,1.320000052,6,6,9,37,37,176,37,2,2,1,10,9,9,0,0,132763,2010,NCSS,,,,"c(-83.541305542, 31.500085831)"
18.80283356,18.24550056,19.2029171,19.6071682,18.75725174,88.29966736,88.29966736,73.73007965,102.152565,137.0223389,-0.366388887,0.659166634,-1.293055534,-1.109722257,0.921666682,0.988611102,1.659999967,-3.177777767,-4.060138702,1.320000052,6,6,9,37,37,176,37,2,2,1,10,9,9,0,0.03,132762,2010,NCSS,0.1995,1.197,3.99,"c(-83.540855408, 31.500139236)"
18.80283356,18.24550056,19.2029171,19.6071682,18.75725174,88.29966736,88.29966736,73.73007965,102.152565,137.0223389,-0.366388887,0.659166634,-1.293055534,-1.109722257,0.921666682,0.988611102,1.659999967,-3.177777767,-4.060138702,1.320000052,6,6,6,37,37,176,176,2,2,1,10,11,9,0,0,132764,2010,NCSS,,,,"c(-83.541732788, 31.5001583100001)"
18.80283356,18.24550056,19.2029171,19.6071682,18.75725174,88.29966736,88.29966736,73.73007965,102.152565,137.0223389,-0.366388887,0.659166634,-1.293055534,-1.109722257,0.921666682,0.988611102,1.659999967,-3.177777767,-4.060138702,1.320000052,6,6,9,37,37,176,37,2,2,1,2,9,9,0,0,132759,2010,NCSS,,,,"c(-83.541244507, 31.500328064)"
18.80283356,18.24550056,19.2029171,19.6071682,18.75725174,88.29966736,88.29966736,73.73007965,102.152565,137.0223389,-0.366388887,0.659166634,-1.293055534,-1.109722257,0.921666682,0.988611102,1.659999967,-3.177777767,-4.060138702,1.320000052,6,6,9,37,37,176,37,2,2,1,2,9,9,0,0.02,132761,2010,NCSS,0.133,0.798,2.66,"c(-83.541069031, 31.500442505)"
18.80283356,18.24550056,19.2029171,19.6071682,18.75725174,88.29966736,88.29966736,73.73007965,102.152565,137.0223389,-0.366388887,0.659166634,-1.293055534,-1.109722257,0.921666682,0.988611102,1.659999967,-3.177777767,-4.060138702,1.320000052,6,6,9,37,37,176,37,2,2,1,37,9,9,0,0,132765,2010,NCSS,,,,"c(-83.541496277, 31.5004501340001)"
18.80283356,18.24550056,19.2029171,19.6071682,18.75725174,88.29966736,88.29966736,73.73007965,102.152565,137.0223389,-0.366388887,0.659166634,-1.293055534,-1.109722257,0.921666682,0.988611102,1.659999967,-3.177777767,-4.060138702,1.320000052,6,6,9,37,37,176,37,2,2,1,10,9,9,0,0,132760,2010,NCSS,,,,"c(-83.541236877, 31.500741959)"
18.64066696,18.10933495,19.08175087,19.48558426,18.7001667,94.12850189,94.12850189,69.36383057,94.37297821,134.0844116,-0.437222213,1.011250019,-0.948611081,-1.329999924,0.852500021,1.05472219,2.958333254,-2.491250038,-4.467083454,0.993194461,6,6,6,2,10,2,176,2,1,1,61,9,9,0,0.04,132756,2010,NCSS,0.266,1.596,5.32,"c(-83.558479309, 31.5763397220001)"
18.64066696,18.10933495,19.08175087,19.48558426,18.7001667,94.12850189,94.12850189,69.36383057,94.37297821,134.0844116,-0.437222213,1.011250019,-0.948611081,-1.329999924,0.852500021,1.05472219,2.958333254,-2.491250038,-4.467083454,0.993194461,6,6,6,2,10,2,176,2,2,1,37,9,9,0,0.06,132755,2010,NCSS,0.399,2.394,7.98,"c(-83.558044434, 31.576385498)"
18.64066696,18.10933495,19.08175087,19.48558426,18.7001667,94.12850189,94.12850189,69.36383057,94.37297821,134.0844116,-0.437222213,1.011250019,-0.948611081,-1.329999924,0.852500021,1.05472219,2.958333254,-2.491250038,-4.467083454,0.993194461,6,6,6,2,2,2,176,2,1,1,10,9,9,0,0,132757,2010,NCSS,,,,"c(-83.5589141849999, 31.5764064790001)"
18.64066696,18.10933495,19.08175087,19.48558426,18.7001667,94.12850189,94.12850189,69.36383057,94.37297821,134.0844116,-0.437222213,1.011250019,-0.948611081,-1.329999924,0.852500021,1.05472219,2.958333254,-2.491250038,-4.467083454,0.993194461,6,6,6,2,10,2,176,2,1,1,37,9,9,0,0.12,52731,2010,NCSS,0.798,4.788,15.96,"c(-83.558418274, 31.576580048)"
18.64066696,18.10933495,19.08175087,19.48558426,18.7001667,94.12850189,94.12850189,69.36383057,94.37297821,134.0844116,-0.437222213,1.011250019,-0.948611081,-1.329999924,0.852500021,1.05472219,2.958333254,-2.491250038,-4.467083454,0.993194461,6,6,6,2,10,2,176,2,2,1,37,9,9,0,0.06,132754,2010,NCSS,0.399,2.394,7.98,"c(-83.558258057, 31.576692581)"
18.64066696,18.10933495,19.08175087,19.48558426,18.7001667,94.12850189,94.12850189,69.36383057,94.37297821,134.0844116,-0.437222213,1.011250019,-0.948611081,-1.329999924,0.852500021,1.05472219,2.958333254,-2.491250038,-4.467083454,0.993194461,6,6,6,10,2,2,176,2,1,1,61,9,9,0,0.04,132758,2010,NCSS,0.266,1.596,5.32,"c(-83.558685303, 31.5767021180001)"
18.64066696,18.10933495,19.08175087,19.48558426,18.7001667,94.12850189,94.12850189,69.36383057,94.37297821,134.0844116,-0.437222213,1.011250019,-0.948611081,-1.329999924,0.852500021,1.05472219,2.958333254,-2.491250038,-4.467083454,0.993194461,6,6,6,2,2,2,176,2,1,1,61,9,9,0,0.06,132753,2010,NCSS,0.399,2.394,7.98,"c(-83.5584259029999, 31.57698822)"
18.5494175,18.05083466,19.01741791,19.44125175,18.69766808,101.5792542,101.5792542,75.28450012,97.78855133,137.3570862,-0.511666656,1.205277801,-0.994861126,-1.341388822,0.922361076,0.988749981,3.354583263,-2.488472223,-4.515833378,1.131527781,6,6,6,142,142,142,142,5,3,2,142,9,6,0,0.73,132731,2010,NCSS,4.8545,29.127,97.09,"c(-83.495300293, 31.6212863920001)"
18.5494175,18.05083466,19.01741791,19.44125175,18.69766808,101.5792542,101.5792542,75.28450012,97.78855133,137.3570862,-0.511666656,1.205277801,-0.994861126,-1.341388822,0.922361076,0.988749981,3.354583263,-2.488472223,-4.515833378,1.131527781,6,6,6,142,142,142,142,5,3,2,142,9,6,0,0.75,132730,2010,NCSS,4.9875,29.925,99.75,"c(-83.494857788, 31.621334076)"
18.5494175,18.05083466,19.01741791,19.44125175,18.69766808,101.5792542,101.5792542,75.28450012,97.78855133,137.3570862,-0.511666656,1.205277801,-0.994861126,-1.341388822,0.922361076,0.988749981,3.354583263,-2.488472223,-4.515833378,1.131527781,6,6,6,142,142,142,142,7,4,2,142,9,6,0,0.45,132732,2010,NCSS,2.9925,17.955,59.85,"c(-83.495735168, 31.621358871)"
18.5494175,18.05083466,19.01741791,19.44125175,18.69766808,101.5792542,101.5792542,75.28450012,97.78855133,137.3570862,-0.511666656,1.205277801,-0.994861126,-1.341388822,0.922361076,0.988749981,3.354583263,-2.488472223,-4.515833378,1.131527781,6,6,6,142,142,142,142,5,3,2,142,9,6,0,0.3,52734,2010,NCSS,1.995,11.97,39.9,"c(-83.495246887, 31.6215286250001)"
18.5494175,18.05083466,19.01741791,19.44125175,18.69766808,101.5792542,101.5792542,75.28450012,97.78855133,137.3570862,-0.511666656,1.205277801,-0.994861126,-1.341388822,0.922361076,0.988749981,3.354583263,-2.488472223,-4.515833378,1.131527781,6,6,6,142,142,142,142,5,3,2,142,9,6,0,0.9,132729,2010,NCSS,5.985,35.91,119.7,"c(-83.495071411, 31.6216087340001)"
18.5494175,18.05083466,19.01741791,19.44125175,18.69766808,101.5792542,101.5792542,75.28450012,97.78855133,137.3570862,-0.511666656,1.205277801,-0.994861126,-1.341388822,0.922361076,0.988749981,3.354583263,-2.488472223,-4.515833378,1.131527781,6,6,6,142,142,142,142,7,4,2,142,9,6,0,0.37,132733,2010,NCSS,2.4605,14.763,49.21,"c(-83.495498657, 31.6216506960001)"
18.5494175,18.05083466,19.01741791,19.44125175,18.69766808,101.5792542,101.5792542,75.28450012,97.78855133,137.3570862,-0.511666656,1.205277801,-0.994861126,-1.341388822,0.922361076,0.988749981,3.354583263,-2.488472223,-4.515833378,1.131527781,6,6,6,142,142,142,142,5,3,2,142,9,6,0,0.96,132728,2010,NCSS,6.384,38.304,127.68,"c(-83.495246887, 31.621936798)"
17.83591843,17.69533348,18.78183365,19.13741684,17.93208504,89.48983002,89.48983002,81.19274902,73.14723206,138.4021606,-0.25666666,1.355000019,-1.185833335,-1.711805463,0.8125,0.952222228,3.398611069,-3.096527815,-5.034722328,1.095555544,3,3,6,37,176,176,176,2,2,1,61,9,6,0,0.47,132707,2010,NCSS,3.1255,18.753,62.51,"c(-83.35925293, 32.340831757)"
17.83591843,17.69533348,18.78183365,19.13741684,17.93208504,89.48983002,89.48983002,81.19274902,73.14723206,138.4021606,-0.25666666,1.355000019,-1.185833335,-1.711805463,0.8125,0.952222228,3.398611069,-3.096527815,-5.034722328,1.095555544,3,3,3,37,176,37,176,2,2,1,37,6,6,0,0.65,132706,2010,NCSS,4.3225,25.935,86.45,"c(-83.358810425, 32.340881348)"
17.83591843,17.69533348,18.78183365,19.13741684,17.93208504,89.48983002,89.48983002,81.19274902,73.14723206,138.4021606,-0.25666666,1.355000019,-1.185833335,-1.711805463,0.8125,0.952222228,3.398611069,-3.096527815,-5.034722328,1.095555544,3,3,3,37,176,176,176,2,2,1,37,6,6,0,0.38,132708,2010,NCSS,2.527,15.162,50.54,"c(-83.3596954349999, 32.340904236)"
17.83591843,17.69533348,18.78183365,19.13741684,17.93208504,89.48983002,89.48983002,81.19274902,73.14723206,138.4021606,-0.25666666,1.355000019,-1.185833335,-1.711805463,0.8125,0.952222228,3.398611069,-3.096527815,-5.034722328,1.095555544,3,3,3,37,176,176,176,2,2,1,37,6,6,0,0.76,132703,2010,NCSS,5.054,30.324,101.08,"c(-83.359199524, 32.341075897)"
17.83591843,17.69533348,18.78183365,19.13741684,17.93208504,89.48983002,89.48983002,81.19274902,73.14723206,138.4021606,-0.25666666,1.355000019,-1.185833335,-1.711805463,0.8125,0.952222228,3.398611069,-3.096527815,-5.034722328,1.095555544,3,3,3,37,176,176,176,2,2,1,37,6,6,0,0.81,132705,2010,NCSS,5.3865,32.319,107.73,"c(-83.359024048, 32.341186523)"
17.83591843,17.69533348,18.78183365,19.13741684,17.93208504,89.48983002,89.48983002,81.19274902,73.14723206,138.4021606,-0.25666666,1.355000019,-1.185833335,-1.711805463,0.8125,0.952222228,3.398611069,-3.096527815,-5.034722328,1.095555544,3,3,3,37,176,176,176,2,2,1,37,6,6,0,0.3,132709,2010,NCSS,1.995,11.97,39.9,"c(-83.359458923, 32.3411979680001)"
17.83591843,17.69533348,18.78183365,19.13741684,17.93208504,89.48983002,89.48983002,81.19274902,73.14723206,138.4021606,-0.25666666,1.355000019,-1.185833335,-1.711805463,0.8125,0.952222228,3.398611069,-3.096527815,-5.034722328,1.095555544,3,3,3,37,176,176,176,2,2,1,37,6,6,0,0.59,132704,2010,NCSS,3.9235,23.541,78.47,"c(-83.359191895, 32.34148407)"
18.48658371,18.26666832,19.16083336,19.45866776,18.37275124,104.8580017,104.8580017,81.38241577,80.43166351,115.3294983,-0.325138897,1.374027729,-0.769999981,-1.386944413,0.815277755,0.472222209,3.192499876,-2.015000105,-4.289027691,1.186111093,6,6,6,142,142,142,142,5,2,1,142,9,6,0,0.2,132743,2010,NCSS,1.33,7.98,26.6,"c(-82.37928772, 32.3610992430001)"
18.48658371,18.26666832,19.16083336,19.45866776,18.37275124,104.8580017,104.8580017,81.38241577,80.43166351,115.3294983,-0.325138897,1.374027729,-0.769999981,-1.386944413,0.815277755,0.472222209,3.192499876,-2.015000105,-4.289027691,1.186111093,6,6,6,142,142,142,142,5,2,1,142,9,6,0,1.37,132742,2010,NCSS,9.1105,54.663,182.21,"c(-82.378845215, 32.3611488340001)"
18.48658371,18.26666832,19.16083336,19.45866776,18.37275124,104.8580017,104.8580017,81.38241577,80.43166351,115.3294983,-0.325138897,1.374027729,-0.769999981,-1.386944413,0.815277755,0.472222209,3.192499876,-2.015000105,-4.289027691,1.186111093,6,6,6,142,142,142,142,5,2,1,142,9,6,0,0.11,132744,2010,NCSS,0.7315,4.389,14.63,"c(-82.379722595, 32.3611755370001)"
18.48658371,18.26666832,19.16083336,19.45866776,18.37275124,104.8580017,104.8580017,81.38241577,80.43166351,115.3294983,-0.325138897,1.374027729,-0.769999981,-1.386944413,0.815277755,0.472222209,3.192499876,-2.015000105,-4.289027691,1.186111093,6,6,6,142,142,142,142,5,2,1,142,9,6,0,0.16,52700,2010,NCSS,1.064,6.384,21.28,"c(-82.3792266849999, 32.3613433840001)"
18.48658371,18.26666832,19.16083336,19.45866776,18.37275124,104.8580017,104.8580017,81.38241577,80.43166351,115.3294983,-0.325138897,1.374027729,-0.769999981,-1.386944413,0.815277755,0.472222209,3.192499876,-2.015000105,-4.289027691,1.186111093,6,6,6,142,142,142,142,5,2,1,142,9,6,0,0.82,132741,2010,NCSS,5.453,32.718,109.06,"c(-82.3790588379999, 32.36145401)"
18.48658371,18.26666832,19.16083336,19.45866776,18.37275124,104.8580017,104.8580017,81.38241577,80.43166351,115.3294983,-0.325138897,1.374027729,-0.769999981,-1.386944413,0.815277755,0.472222209,3.192499876,-2.015000105,-4.289027691,1.186111093,6,6,6,142,142,142,142,5,2,1,142,9,6,0,0.08,132745,2010,NCSS,0.532,3.192,10.64,"c(-82.379486084, 32.361465454)"
18.48658371,18.26666832,19.16083336,19.45866776,18.37275124,104.8580017,104.8580017,81.38241577,80.43166351,115.3294983,-0.325138897,1.374027729,-0.769999981,-1.386944413,0.815277755,0.472222209,3.192499876,-2.015000105,-4.289027691,1.186111093,6,6,6,142,142,142,142,5,2,1,142,9,6,0,0.83,132740,2010,NCSS,5.5195,33.117,110.39,"c(-82.3792266849999, 32.361747742)"
17.76250076,17.59741783,18.66933441,19.02583504,17.76233482,90.12841797,90.12841797,80.2895813,70.17630005,138.7605896,-0.327361107,1.309583306,-1.116250038,-1.741249919,0.771388888,0.924722254,3.302777767,-3.077500105,-5.088055611,0.985000014,3,6,6,37,176,176,176,2,2,1,37,6,6,0,0.98,132700,2010,NCSS,6.517,39.102,130.34,"c(-83.36340332, 32.395942688)"
17.76250076,17.59741783,18.66933441,19.02583504,17.76233482,90.12841797,90.12841797,80.2895813,70.17630005,138.7605896,-0.327361107,1.309583306,-1.116250038,-1.741249919,0.771388888,0.924722254,3.302777767,-3.077500105,-5.088055611,0.985000014,3,6,6,37,176,176,176,2,2,1,37,6,6,0,25.57,132699,2010,NCSS,170.0405,1020.243,3400.81,"c(-83.362922668, 32.396026611)"
17.76250076,17.59741783,18.66933441,19.02583504,17.76233482,90.12841797,90.12841797,80.2895813,70.17630005,138.7605896,-0.327361107,1.309583306,-1.116250038,-1.741249919,0.771388888,0.924722254,3.302777767,-3.077500105,-5.088055611,0.985000014,3,6,6,37,176,176,176,2,2,1,176,6,6,0,0.95,132701,2010,NCSS,6.3175,37.905,126.35,"c(-83.3638458249999, 32.396053314)"
17.76250076,17.59741783,18.66933441,19.02583504,17.76233482,90.12841797,90.12841797,80.2895813,70.17630005,138.7605896,-0.327361107,1.309583306,-1.116250038,-1.741249919,0.771388888,0.924722254,3.302777767,-3.077500105,-5.088055611,0.985000014,3,6,6,37,176,176,176,2,2,1,37,6,6,0,0,52701,2010,NCSS,,,,"c(-83.363327026, 32.3962020870001)"
